nom,date,contacts_seen,cumulative_confirmed_cases,cumulative_confirmed_deaths,cumulative_contacts_isolated,cumulative_contacts_traced,cumulative_suspected_cases,cumulative_suspected_deaths,hosp_escaped,hospitalised,in_bed_previous_day,national_cumulative_confirmed_cases,national_cumulative_confirmed_deaths,national_cumulative_recovered_cases,national_cumulative_suspected_cases,national_cumulative_suspected_deaths,national_suspected_cases_in_isolation,national_suspected_cases_under_investigation,new_confirmed_cases,new_contacts_isolated,new_contacts_listed,new_hosp_admissions,new_hosp_detainees,new_hosp_other,new_suspected_cases,new_suspected_deaths,total_poe_hand_washing,total_poe_passed,total_poe_refused_hand_washing,total_poe_refused_screening,total_poe_sanitised,total_poe_screened,rt_proxy,rt_proxy_is_imputed,label_next_7d,label_censored
Mongbwalu,2026-05-17,0.0,0.0,0.0,3.0,82.0,0.0,57.0,2.0,30.0,30.0,,,,,,,,0.0,3.0,82.0,21.0,0.0,9.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Mongbwalu,2026-05-18,0.0,1.0,0.0,12.0,161.0,302.0,74.0,2.0,30.0,30.0,,,,,,,,1.0,9.0,79.0,21.0,0.0,9.0,56.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Mongbwalu,2026-05-19,0.0,13.0,0.0,16.0,176.0,309.0,77.0,2.0,30.0,30.0,,,,,,,,12.0,4.0,15.0,21.0,0.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Mongbwalu,2026-05-20,0.0,13.0,0.0,22.0,176.0,317.0,80.0,2.0,30.0,30.0,,,,,,,,0.0,6.0,0.0,21.0,0.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Mongbwalu,2026-05-21,0.0,14.0,0.0,23.0,176.0,322.0,84.0,1.0,36.0,30.0,,,,,,,,1.0,1.0,0.0,27.0,0.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Mongbwalu,2026-05-22,46.0,10.0,0.0,30.0,222.0,339.0,88.0,1.0,34.0,30.0,,,,,,,,0.0,7.0,46.0,4.0,0.0,4.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Mongbwalu,2026-05-23,46.0,19.0,0.0,30.0,222.0,339.0,88.0,18.0,31.0,28.0,,,,,,,,9.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,True
Mongbwalu,2026-05-24,46.0,19.0,0.0,30.0,222.0,339.0,88.0,0.0,18.0,13.0,,,,,,,,0.0,7.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,True
Mongbwalu,2026-05-25,46.0,19.0,0.0,30.0,222.0,364.0,88.0,0.0,18.0,13.0,,,,,,,,0.0,7.0,0.0,5.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,True
Mongbwalu,2026-05-26,46.0,20.0,0.0,30.0,222.0,375.0,88.0,0.0,18.0,13.0,,,,,,,,1.0,7.0,0.0,5.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,True
Mongbwalu,2026-05-27,46.0,20.0,0.0,30.0,222.0,339.0,88.0,0.0,18.0,13.0,,,,,,,,0.0,7.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,False,1,True
Mongbwalu,2026-05-28,46.0,47.0,10.0,30.0,222.0,346.0,88.0,0.0,18.0,13.0,,,,,,,,0.0,7.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,1,True
Mongbwalu,2026-05-29,46.0,47.0,10.0,30.0,222.0,346.0,88.0,3.0,11.0,12.0,,,,,,,,8.0,7.0,235.0,10.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,False,0,True
Nizi,2026-05-14,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nizi,2026-05-15,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nizi,2026-05-16,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nizi,2026-05-17,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nizi,2026-05-18,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nizi,2026-05-19,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nizi,2026-05-20,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nizi,2026-05-21,15.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,22.0,,,,,,,,1.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nizi,2026-05-22,15.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,22.0,,,,,,,,1.0,1.0,0.0,15.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,False
Nizi,2026-05-23,15.0,2.0,0.0,1.0,22.0,6.0,2.0,0.0,16.0,22.0,,,,,,,,0.0,0.0,7.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Nizi,2026-05-24,15.0,2.0,0.0,1.0,22.0,6.0,2.0,0.0,16.0,22.0,,,,,,,,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Nizi,2026-05-25,15.0,2.0,0.0,1.0,22.0,9.0,2.0,0.0,16.0,22.0,,,,,,,,0.0,0.0,0.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Nizi,2026-05-26,15.0,2.0,0.0,1.0,22.0,15.0,2.0,0.0,16.0,22.0,,,,,,,,0.0,0.0,0.0,15.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Nizi,2026-05-27,15.0,2.0,0.0,1.0,220.0,6.0,2.0,0.0,16.0,22.0,,,,,,,,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0,True
Nizi,2026-05-28,15.0,2.0,0.0,1.0,220.0,6.0,2.0,0.0,16.0,22.0,,,,,,,,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,True
Nizi,2026-05-29,15.0,2.0,0.0,1.0,260.0,6.0,2.0,0.0,16.0,22.0,,,,,,,,0.0,0.0,288.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,True
Nyankunde,2026-05-14,0.0,0.0,0.0,3.0,133.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,3.0,133.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nyankunde,2026-05-15,0.0,0.0,0.0,3.0,133.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,3.0,133.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nyankunde,2026-05-16,0.0,0.0,0.0,3.0,133.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,3.0,133.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nyankunde,2026-05-17,0.0,0.0,0.0,3.0,133.0,0.0,0.0,0.0,16.0,22.0,,,,,,,,0.0,3.0,133.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nyankunde,2026-05-18,0.0,4.0,0.0,3.0,133.0,14.0,1.0,0.0,16.0,22.0,,,,,,,,4.0,3.0,133.0,15.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nyankunde,2026-05-19,0.0,4.0,0.0,8.0,133.0,19.0,5.0,0.0,16.0,22.0,,,,,,,,0.0,5.0,0.0,15.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nyankunde,2026-05-20,0.0,5.0,0.0,17.0,133.0,28.0,5.0,0.0,16.0,22.0,,,,,,,,1.0,9.0,0.0,15.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nyankunde,2026-05-21,207.0,11.0,0.0,26.0,340.0,38.0,6.0,0.0,23.0,22.0,,,,,,,,2.0,9.0,207.0,16.0,7.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nyankunde,2026-05-22,234.0,9.0,0.0,6.0,365.0,45.0,8.0,0.0,24.0,22.0,,,,,,,,0.0,6.0,25.0,2.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,False
Nyankunde,2026-05-23,234.0,9.0,0.0,6.0,365.0,45.0,8.0,0.0,33.0,26.0,,,,,,,,0.0,6.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,True
Nyankunde,2026-05-24,234.0,9.0,0.0,6.0,365.0,45.0,11.0,0.0,33.0,33.0,,,,,,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,True
Nyankunde,2026-05-25,234.0,9.0,0.0,6.0,365.0,66.0,15.0,0.0,33.0,33.0,,,,,,,,0.0,6.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,True
Nyankunde,2026-05-26,234.0,10.0,0.0,6.0,365.0,70.0,15.0,0.0,33.0,33.0,,,,,,,,1.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,True
Nyankunde,2026-05-27,234.0,10.0,0.0,6.0,397.0,45.0,11.0,0.0,33.0,33.0,,,,,,,,0.0,6.0,32.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,False,1,True
Nyankunde,2026-05-28,234.0,19.0,1.0,6.0,397.0,52.0,12.0,0.0,33.0,33.0,,,,,,,,0.0,6.0,32.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,False,1,True
Nyankunde,2026-05-29,234.0,19.0,1.0,6.0,743.0,52.0,12.0,0.0,38.0,38.0,,,,,,,,2.0,6.0,435.0,39.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,False,0,True
Oicha,2026-05-14,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Oicha,2026-05-15,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Oicha,2026-05-16,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Oicha,2026-05-17,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Oicha,2026-05-18,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Oicha,2026-05-19,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Oicha,2026-05-20,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Oicha,2026-05-21,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Oicha,2026-05-22,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Oicha,2026-05-23,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,True
Oicha,2026-05-24,78.0,1.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,1.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,True
Oicha,2026-05-25,78.0,1.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,True
Oicha,2026-05-26,78.0,1.0,0.0,5.0,120.0,8.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,8.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,True
Oicha,2026-05-27,78.0,2.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,1.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Oicha,2026-05-28,78.0,1.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Oicha,2026-05-29,78.0,1.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,32.0,37.0,5.0,12.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Rimba,2026-05-14,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Rimba,2026-05-15,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Rimba,2026-05-16,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Rimba,2026-05-17,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Rimba,2026-05-18,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Rimba,2026-05-19,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Rimba,2026-05-20,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Rimba,2026-05-21,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Rimba,2026-05-22,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,False
Rimba,2026-05-23,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Rimba,2026-05-24,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Rimba,2026-05-25,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Rimba,2026-05-26,78.0,0.0,0.0,5.0,120.0,14.0,4.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,14.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Rimba,2026-05-27,78.0,0.0,0.0,5.0,120.0,14.0,4.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Rimba,2026-05-28,78.0,0.0,0.0,5.0,120.0,14.0,4.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Rimba,2026-05-29,78.0,0.0,0.0,5.0,120.0,14.0,4.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,4.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,0,True
Rwampara,2026-05-14,78.0,0.0,0.0,5.0,120.0,0.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,38.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Rwampara,2026-05-15,78.0,13.0,0.0,5.0,120.0,72.0,0.0,1.0,54.0,34.0,,,,,,,,13.0,5.0,120.0,37.0,5.0,12.0,72.0,38.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Rwampara,2026-05-16,78.0,13.0,0.0,5.0,120.0,72.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,38.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Rwampara,2026-05-17,78.0,13.0,0.0,5.0,120.0,72.0,0.0,1.0,54.0,34.0,,,,,,,,0.0,5.0,120.0,37.0,5.0,12.0,0.0,38.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Rwampara,2026-05-18,78.0,19.0,0.0,51.0,120.0,136.0,38.0,1.0,54.0,34.0,,,,,,,,6.0,46.0,120.0,37.0,5.0,12.0,64.0,38.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Rwampara,2026-05-19,78.0,25.0,0.0,44.0,335.0,154.0,43.0,1.0,54.0,34.0,,,,,,,,4.0,13.0,215.0,37.0,5.0,12.0,18.0,5.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Rwampara,2026-05-20,83.0,24.0,0.0,69.0,621.0,179.0,44.0,1.0,54.0,34.0,,,,,,,,3.0,25.0,286.0,37.0,5.0,12.0,25.0,1.0,102.0,102.0,0.0,0.0,102.0,102.0,1.0,True,1,False
Rwampara,2026-05-21,0.0,31.0,1.0,81.0,621.0,193.0,51.0,0.0,88.0,34.0,,,,,,,,7.0,12.0,0.0,76.0,0.0,12.0,14.0,7.0,940.0,940.0,0.0,0.0,940.0,940.0,1.0,True,1,False
Rwampara,2026-05-22,0.0,32.0,2.0,132.0,621.0,221.0,63.0,0.0,45.0,34.0,,,,,,,,1.0,8.0,0.0,11.0,1.0,10.0,28.0,12.0,2996.0,3152.0,156.0,156.0,3152.0,2996.0,1.0,True,1,False
Rwampara,2026-05-23,0.0,32.0,2.0,92.0,621.0,228.0,69.0,0.0,25.0,21.0,,,,,,,,0.0,3.0,0.0,4.0,2.0,2.0,7.0,6.0,2996.0,3152.0,156.0,156.0,3152.0,2996.0,1.0,True,1,True
Rwampara,2026-05-24,0.0,32.0,2.0,92.0,621.0,228.0,69.0,2.0,25.0,19.0,,,,,,,,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,2996.0,3152.0,156.0,156.0,3152.0,2996.0,1.0,True,1,True
Rwampara,2026-05-25,0.0,32.0,2.0,92.0,621.0,240.0,75.0,2.0,25.0,19.0,,,,,,,,0.0,3.0,0.0,6.0,2.0,4.0,12.0,6.0,2996.0,3152.0,156.0,156.0,3152.0,2996.0,1.0,True,1,True
Rwampara,2026-05-26,0.0,33.0,2.0,92.0,621.0,240.0,75.0,2.0,25.0,19.0,,,,,,,,1.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,2996.0,3152.0,156.0,156.0,3152.0,2996.0,1.0,True,1,True
Rwampara,2026-05-27,0.0,33.0,2.0,92.0,697.0,228.0,69.0,0.0,25.0,19.0,,,,,,,,0.0,3.0,76.0,8.0,0.0,2.0,0.0,0.0,2996.0,3152.0,156.0,156.0,3152.0,2996.0,0.34615384615384615,False,1,True
Rwampara,2026-05-28,0.0,65.0,13.0,92.0,697.0,241.0,71.0,0.0,25.0,19.0,,,,,,,,0.0,3.0,76.0,8.0,0.0,2.0,0.0,0.0,2996.0,3152.0,156.0,156.0,3152.0,2996.0,0.06060606060606061,False,1,True
Rwampara,2026-05-29,0.0,65.0,13.0,92.0,697.0,241.0,71.0,0.0,13.0,9.0,,,,,,,,12.0,3.0,766.0,8.0,1.0,2.0,13.0,2.0,2996.0,3152.0,156.0,156.0,3152.0,2996.0,0.6190476190476191,False,0,True
Tchomia,2026-05-14,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,291.0,291.0,0.0,0.0,291.0,291.0,1.0,True,0,False
Tchomia,2026-05-15,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,291.0,291.0,0.0,0.0,291.0,291.0,1.0,True,0,False
Tchomia,2026-05-16,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,291.0,291.0,0.0,0.0,291.0,291.0,1.0,True,0,False
Tchomia,2026-05-17,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,291.0,291.0,0.0,0.0,291.0,291.0,1.0,True,0,False
Tchomia,2026-05-18,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,291.0,291.0,0.0,0.0,291.0,291.0,1.0,True,0,False
Tchomia,2026-05-19,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,291.0,291.0,0.0,0.0,291.0,291.0,1.0,True,0,False
Tchomia,2026-05-20,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,291.0,291.0,0.0,0.0,291.0,291.0,1.0,True,0,False
Tchomia,2026-05-21,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,130.0,130.0,0.0,0.0,130.0,130.0,1.0,True,0,False
Tchomia,2026-05-22,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,148.0,167.0,19.0,19.0,167.0,148.0,1.0,True,0,False
Tchomia,2026-05-23,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,148.0,167.0,19.0,19.0,167.0,148.0,1.0,True,0,True
Tchomia,2026-05-24,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,148.0,167.0,19.0,19.0,167.0,148.0,1.0,True,0,True
Tchomia,2026-05-25,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,148.0,167.0,19.0,19.0,167.0,148.0,1.0,True,0,True
Tchomia,2026-05-26,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,148.0,167.0,19.0,19.0,167.0,148.0,1.0,True,0,True
Tchomia,2026-05-27,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,148.0,167.0,19.0,19.0,167.0,148.0,1.0,True,0,True
Tchomia,2026-05-28,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,148.0,167.0,19.0,19.0,167.0,148.0,1.0,True,0,True
Tchomia,2026-05-29,,0.0,,1.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,148.0,167.0,19.0,19.0,167.0,148.0,1.0,True,0,True
